ID,CPR,name,phone,age,CD4,sex
22721,0309456419,Benne Roed,82128345,52,395,2
24076,0510734896,Bennet Mørkholt,92807475,58,669,2
25360,0710932435,Bennet Naiberg,96639071,34,389,2
12268,1808719788,Bennet Udesen,87988441,55,252,2
29257,1603829253,Benni Hummelmose,98085824,54,424,2
10472,0409539397,Benni Husmann,62357245,51,367,2
17439,0605041301,Bennie Bejskjær,56265295,26,487,1
31249,1202301869,Bennie Nisdatter,18063750,54,468,2
27410,3105641690,Benno Lauesen,77070400,62,373,2
12463,2304566989,Benno Lungholt,19450894,48,323,2
28737,1202367130,Benoni Vogelius,38165780,27,494,2
31561,2609564537,Bent Mejsling,18823527,16,517,2
25338,0802743480,Bente Breth,82250955,41,356,1
19009,2401090235,Bente Fevre,95067308,37,499,1
25191,1501171658,Benth Basse,63775220,43,297,2
19646,0801962879,Benth Juliusen,35714258,27,332,2
26999,1010765235,Benthe Stenderup,31353290,41,786,1
22688,1811715129,Benthine Olufsen,78808754,53,578,1
12799,1610867997,Bentt Kristriansen,66935499,20,369,2
18908,2001139375,Berbel Groth,71309844,39,644,1
12295,2101224172,Berd Hovgaard,90516460,40,454,2
10910,0304940861,Berd Svejstrup,58694683,34,599,2
18717,2111591048,Berend Falther,85555104,28,423,2
11379,2105447200,Berend Hanssøn,79262316,30,403,2
30828,2002038873,Berend Mastensen,40321566,49,404,2
10907,3101621646,Bergitte Simesen,55623696,52,629,1
27742,3104283364,Berild Haar,89060469,25,697,2
20879,1501914544,Beritt Paludan,10520890,26,439,1
29084,1503781167,Beritt Pind,81035839,41,423,1
24382,2702628935,Bernadette Boesen,31113688,53,381,1
18778,0602992541,Bernard Eklund,15356822,60,535,2
14347,0705642157,Bernard Gissel,36712699,75,702,2
20253,2505067763,Bernd Egholm,47160936,23,469,2
10427,1801267062,Bernd Heidemann,61983101,49,371,2
14788,0507456320,Bernd Lindskog,30442706,52,598,2
17946,2611721260,Bernd Smedal,96068015,36,412,2
23801,0706711472,Berndt Gialsbek,94906004,36,386,2
28017,0502237147,Bernhard Absalonsen,53983041,36,453,2
16429,2407350407,Bernhardine Aschoff,63931017,60,581,1
27771,3006744468,Bernhardt Buus,48084647,43,418,2
23781,0103885506,Berni Sinding,15997320,40,439,2
17804,1001535098,Bernino Frisbie,42688594,30,661,2
18091,0805850754,Bernino Kennedy,49547595,41,702,2
24131,1802840816,Bernino Struer,26186315,50,414,2
10557,3106599088,Bernt Dixen,36863059,41,664,2
17011,1304903965,Bernt Oxlund,87392613,62,674,2
29684,0807430199,Bernth Etzel,19401968,64,457,2
13438,2708311043,Bernth Würst,62989219,52,640,2
25506,1004143090,Berny Frantzdatter,59485653,67,576,2
27100,1412422874,Berny Stegmann,18659814,40,431,2
10381,3108036201,Berry Kent,12559565,31,407,2
19282,3110363331,Bert Schouenborg,88413981,50,376,2
24762,1903001262,Berthel Bremmer,52885866,42,483,2
12176,1607807059,Berthel Kristriansen,53891012,37,272,2
28217,0309218091,Berthine Melchiorsen,95764001,68,556,1
15991,2609541002,Berthold Jesdatter,39339959,33,577,2
12175,1301032267,Bertina Ostesen,92558927,45,478,1
28036,1501284794,Bertine Bæk,11516239,16,752,1
10041,2702814026,Berto Villumsdatter,24023104,50,613,2
28440,0305442281,Bertold Sandbæk,54957286,35,395,2
14158,1502580225,Bertold Tofte,81012465,44,365,2
21450,1112431481,Bertolt Dahl-Madsen,61671487,30,329,2
18654,0104245756,Bertolt Eklund,76369020,49,545,2
23572,3007117858,Bertolt Michaelsen,65666896,33,477,2
23688,0202450071,Bertram Rossi,65356208,74,389,2
11690,2004879775,Bertram Watson,55154628,54,512,2
11527,1101166213,Betine Krag,15691097,29,392,1
16321,2705302485,Betino Bærentsen,78178604,48,586,2
11891,0705716180,Betino Seiersen,87922773,45,457,2
16928,2410757789,Betsy Johanson,18428363,54,387,1
10110,2408369711,Betsy Krintel,25008474,64,373,1
15526,2104848259,Bettine Sommerlund,39965323,15,469,1
23179,2501586387,Betty Enevoldsdatter,53794034,63,639,1
27638,2804191604,Bianna Plessner,59538165,42,414,1
27121,2402410599,Bibiane Bengtsdotter,42132027,49,330,1
14224,1808212735,Bibiann Ølgod,26914120,47,785,1
23648,1906337016,Bill Dalgad,51178118,45,481,2
26381,0304020635,Billy Brogner,35814207,39,594,2
16805,0208683506,Billy Debel,41760605,28,476,2
23426,2410284021,Bing Møgelvang,33927805,61,420,2
13166,3109468821,Binie Mickelsen,98540160,36,675,1
24393,3101301079,Birge Køhlert,18581845,57,318,2
26132,2012860093,Birger Josefsen,70800274,36,649,2
14110,1710925492,Birger Lundt,37873823,65,529,2
26568,2812022998,Birgit Stegmann,48215115,75,585,1
14846,2802873657,Birgitha Lykken,46106719,19,369,1
16960,3107167360,Birgitha Møbjerg,49967369,46,371,1
29171,1403798555,Birgithe Duer,92029604,55,675,1
28472,2705061739,Birgitthe Legange,10111217,36,515,1
19167,2906491922,Birk Vind,84968554,33,448,2
30353,2504625650,Bitta Kjeldsen,52689280,36,360,1
29164,1406599883,Bitten Cortsdatter,73455101,36,330,1
22320,1009547721,Biørde Sejding,44467526,58,390,1
28491,0310679996,Bjarke Skovenborg,42138877,27,811,2
15398,2001379214,Bjarke Søgaard,96875866,44,409,2
10021,2108428101,Bjarne Bruunsgaard,87048228,39,432,2
10026,2112540729,Bjarne Finnseter,68784480,57,560,2
28390,3004969219,Bjarni Lykke,42026577,16,570,2
19781,2001939950,Bjarni Mellmøller,74070037,48,683,2
13639,1811611917,Bjarno Bendsdatter,25319931,38,544,2
23356,0902699549,Bjarno Nibe,37648776,33,481,2
25929,2604326971,Bjergi Bloch,78121800,40,395,2
31688,2401931530,Bjergi Flor,27921290,62,398,2
11083,0204771309,Bjergi Illum,69730672,68,674,2
16832,0202825138,Bjergi Zigterman,50422363,14,509,2
24375,0303048383,Bjerke Follerup,39512418,38,503,2
31248,2408088048,Bjerne Egholm,72639531,30,369,2
14115,0506025442,Bjork Hendrichsdatter,31972943,48,354,2
12714,1112863735,Bjørk Fich,99961482,52,337,2
23946,2706672712,Bjørk Tommerup,27776420,28,498,2
11718,2108441245,Bjørn Bellamy,16273251,48,446,2
30737,0706553107,Bjørno Rørbæk,94461271,42,472,2
13089,1502132622,Blaise Bøje,38662865,32,638,2
24142,1311193957,Blas Moth,22793072,10,454,2
18328,0510697163,Blia Hagenborg,75329843,42,642,1
14439,2402715373,Bo Rasch,89857606,46,545,2
29311,2405457697,Bob Aggerbeck,63786658,39,389,2
13148,1012866010,Bob Berth,83450529,33,362,2
23602,1003309452,Bob Stay,70253856,57,473,2
20052,2804679752,Bobbi Michelsen,67332552,38,359,2
29263,1908196614,Bobbi Rosendahl,37212248,40,518,2
22774,0210017660,Bobby Nicolaisdatter,63605747,25,417,2
17508,0304616819,Bode Haarup,20822715,21,706,2
18231,3007655394,Bode Steinsø,10819889,19,364,2
29026,0711568388,Bodo Kent,86924582,54,360,2
12817,2908091337,Boe Fuglsang,20482309,23,352,2
22052,2706257591,Boe Torre,71628108,74,448,2
16057,0111454558,Boeline Lynge,63526080,43,702,1
18745,0804190471,Boi Bohlbro,88570400,40,593,2
19597,3107683262,Boie Hobel,92677477,37,485,2
18826,1101437874,Boie Ignatius,34688929,47,378,2
10507,2801561983,Boie Vilborg,31548904,30,559,2
30755,0104449548,Boj Høyer,70247529,38,646,2
21468,2705772694,Boj Klokmose,59638421,49,673,2
16809,0605339029,Boj Secher,88508116,54,458,2
12623,2002737948,Bojanna Krigslund,58466201,41,681,1
12098,1208753922,Boje Fanøe,29256467,70,435,2
14476,1809411259,Bolethe Johnsdatter,92958136,51,572,1
31527,2512481683,Bolette Svejstrup,23209498,43,315,1
26681,1410666691,Bonde Christiansdatter,88581655,47,820,2
17176,2910097842,Bonna Haugaard,76075642,63,459,1
18530,1001548200,Bonnik Hietting,81834978,67,367,2
21438,2505451662,Bonnik Trounsen,14993874,47,597,2
18634,2012348195,Bonno Friis,42884291,32,555,2
30121,2607066797,Bonny Davidsdatter,22848263,38,632,2
17225,1810704840,Borgny Partov,78816333,48,657,1
16069,0401414729,Boris Spormand,89767970,62,437,2
11932,1308249291,Botelle Louise,79533844,28,668,1
19543,2501699238,Bothilda Gadeberg,87427054,68,396,1
31005,0311453945,Botilde Ulrichsen,11583534,55,444,1
31709,1202470282,Botilla Kristiane,58471816,54,560,1
12219,2307298569,Botille Baun,23286975,53,819,1
19108,2412770133,Boy Skau,49015328,61,366,2
13955,2010739815,Boyd Carstensen,50778909,19,477,2
11492,2206726980,Boyd Poulsen,47177931,29,326,2
18306,1510754401,Boye Simensen,46444296,45,569,2
27844,0311621537,Bram Stegmann,85879548,28,622,2
17723,1808278828,Brandur Kreutzkampf,70784799,17,436,2
13326,2601875898,Brandur Stephensdatter,13767073,64,758,2
17750,2308112243,Brenda Spindler,47582148,44,553,1
24900,2311149646,Brett Danielsen,98313189,45,440,2
21822,0808498075,Brian Palundan,30328675,37,359,2
21199,0811378854,Brian Ulriksen,64999949,27,585,2
21543,1701514221,Brianette Bjerrisgard,80942293,28,515,1
15761,2403118175,Brigitta Backe,57390138,58,286,1
13651,1706357399,Brigitte Tobiasen,60768229,50,417,1
27431,2909821312,Brinnie Laurmark-Møller,82217560,66,625,1
13890,1212560868,Brinnie Silleman,61801312,61,427,1
16582,3102435073,Brion Abel,84642264,37,471,2
26701,0907366763,Britha Hjelm,37281520,50,482,1
11286,2911230081,Broder Noack-Lomholt,79981998,51,435,2
16404,0907983316,Broder Schurmann,10034119,6,581,2
24811,1912900648,Bror Bredstrup,86845235,46,360,2
25168,2603883424,Bror Høiland,13254824,62,418,2
26917,1508548433,Bruce Bramming,30730973,26,323,2
27781,1201806177,Bruce Foldkjær,39252192,28,656,2
13994,1911444256,Bruce Øsnes,30107976,46,414,2
14183,0805128835,Bryde Erichsen,61041762,39,673,2
20382,0103565757,Bryde Hendriksen,54409144,42,401,2
24199,2505149256,Bryde Rasmussen,15296211,17,582,2
25538,0302246695,Brynhild Flodgaard,75712077,48,321,1
24826,0108387886,Brynjolf Lautzen,95692047,29,406,2
18483,0106877793,Brynjolfur Christophersen,78449692,46,411,2
18350,1402613921,Brynjolfur Fynbo,67650461,35,416,2
13408,1803322941,Brynjolfur Hopen,90958445,46,664,2
16260,0604855895,Brynjolfur Vase,79715863,29,345,2
22677,2504384302,Brynulf Bjørholm,53484407,62,309,2
30990,1212916510,Brynulf Schibrach,82524482,49,515,2
19717,2002511692,Bugge Weise,28315397,55,400,2
17530,2602766651,Bui Erbs,29244053,36,385,2
12694,1809103510,Bui Hvedde,56863800,39,567,2
20071,2205380728,Buller Mynster,74347348,43,549,2
17243,2305945091,Buller Olofsdotter,60733934,53,694,2
30115,2309443247,Buris Eskildsdatter,48326417,35,584,2
10947,0402636262,Buster Hanssøn,24408174,27,358,2
25734,0902478920,Buster Mønster,55241510,61,318,2
13883,2101299414,Buster Schack,37631829,22,344,2
17106,1009146296,Buster Tobiasen,41359981,59,529,2
20762,2910603544,Buur Hasselstrøm,37330262,46,600,2
22013,1906479498,Byrge Bergenstoff,70144930,56,548,2
25943,2808511286,Byrge Blomme,66244381,30,407,2
19958,1912322994,Byrge Jahrbeck,92373845,26,379,2
26956,1711795245,Byrge Kæstensen,82121666,26,623,2
28589,0106401676,Byrge Nøhr,21274001,50,546,2
12875,0303492244,Byrge Trounsen,58134125,37,627,2
20747,0711855100,Byrial Kryger,74977846,47,436,2
26191,2409081738,Byrial Røge,10759574,47,293,2
17250,0807826812,Byrial Sinding,76268792,22,315,2
31217,2409468845,Børge Kyndby,18989808,46,400,2
31184,2704695468,Børre Schult,87895748,29,564,2
19375,0101316897,Cabrina Hvorup,31792023,38,544,1
23275,2011030116,Cai Bernthsen,85964610,43,680,2
23360,1510058372,Cai Thirstrup,48132294,57,439,2
30598,2104147250,Caia Tjørnelund,97519548,39,524,1
22893,2707121124,Caja Benfeldt,26293528,46,426,1
29259,1701451836,Caja Therkilsdatter,69652372,34,302,1
22821,1009597632,Calle Lumholtz,43045904,34,379,2
14405,1207370513,Calle Videbech,12036980,36,314,2
29712,0109976172,Calvin Henricksen,81281902,47,323,2
26015,1511636655,Calvin Mose,38182729,24,618,2
10854,0210276369,Calvin Yde,89952040,34,372,2
12056,2107770324,Camillas Kirkebye,46902109,30,577,2
22559,2204528293,Camillas Zachariassen,64959246,32,681,2
22322,0608296831,Camma With,97758069,51,283,1
30278,2808164363,Candie Baron,95619135,49,368,1
25808,2708237195,Canna Svendsdatter,17614356,65,455,1
10955,2103375397,Capella Kruse,18644138,42,572,1
30929,2101287975,Capella Lenskov,46190416,45,651,1
27754,1902864773,Carin Juel,28800318,42,518,1
24596,2504073895,Carit Rosenstand,19440290,46,414,2
26780,1502707592,Caritas Tagemose,50702930,55,634,1
24841,0408246388,Carl Ferdinansen,16074334,67,527,2
25260,0711085129,Carl Rønving,45858338,52,299,2
31587,0705255370,Carlina Snedicker,46913166,67,349,1
14834,2311188093,Carlis Kristiane,26490496,44,365,2
20408,3007501796,Carlis Orleff,50725771,38,218,2
11372,1901886137,Carlo Clausdatter,66388570,33,700,2
17539,0409706966,Carlos Que,37211306,48,581,2
20442,0911758546,Carly Cudrio,95437217,65,393,2
18751,2402421197,Carly Munk-Andersen,71505885,36,339,2
17850,1511936062,Carna Holm,37468960,44,431,1
10199,1010855568,Carna Jacobsdatter,98860888,56,566,1
23496,2811628299,Carola Nicolajsen,28432345,29,305,1
22300,1612792531,Carolina Lange,76657115,41,379,1
18838,0406643461,Carrie Alminde,22538191,38,576,1
18487,3108294202,Carsten Bygvraa,63469041,71,547,2
18772,1708964838,Carter Hinsch,24553954,62,402,2
26422,1706173281,Carter Nillkjær,16420595,58,582,2
27324,0801339025,Carter Pointer,60836027,17,464,2
28273,2212023321,Carton Corbett,60321621,43,412,2
12793,2502235910,Casper Hvorslev,32064803,76,728,2
27592,1907146214,Casper Rozycki,70970622,22,610,2
31399,0703689208,Cassius Axel,35276907,39,663,2
21725,1503413409,Cassius Douer,16914733,46,279,2
14600,0911379185,Cassius Ibæk,97243751,54,522,2
18515,2103820513,Castello Kristiansen,99141536,23,335,2
26636,1604584372,Castor Caspersen,42751779,20,563,2
30329,0108125354,Castor Jakobsen,51769571,40,420,2
31379,2406428795,Catalina Jeremiassen,95208753,62,491,1
12762,0310144718,Catarina Lundberg,73862134,51,574,1
13206,2103936735,Catharine Oxlund,55386383,42,268,1
25148,0202734581,Cathinka Kreutzkampf,46017127,34,350,1
22367,2810005938,Cathleen Lange,18869478,45,341,1
16581,2202142615,Cathrina Haug,11039896,57,407,1
27407,1809895958,Cathy Orneborg,78356903,67,667,1
29014,0812990005,Cathy Torvin,36463198,59,390,1
31447,0807622106,Cato Damkjær,70935474,17,477,2
18366,3102752742,Catrina Kent,39378796,28,739,1
13252,0408885866,Catrine Tækker,48913368,45,563,1
10775,2209712739,Cay Berg,94119609,11,395,2
10101,0606134491,Cay Boesen,16807572,34,385,2
10651,3008452876,Cecil Fechtel,65225227,28,660,2
29065,2109109839,Cecil Søe,16127659,29,585,2
10663,1401196442,Cecilie Bank,19394267,57,640,1
25302,0110404495,Cecillia Brecht,62826186,45,300,1
22315,1204242478,Cecillia Leusch,86933381,29,526,1
25375,2204861546,Cedric Henningsen,88972926,42,561,2
13562,0607764585,Cedric Vonge,44952234,50,667,2
22978,0708450355,Celina Frænde,57510527,37,385,1
13027,0108884088,Celina Offersen,60290736,27,337,1
11032,1103225073,Celina Torvin,87144709,28,559,1
14134,0311720162,Cellina Vestberg,32861212,16,500,1
21209,2011248262,Cem Bødtcher,60845914,27,571,2
16964,2601367738,Cendy Jacobsdotter,86191998,54,630,2
14194,2309414628,Cendy Vinther,45830132,41,264,2
14957,0109382891,Centa Kneus,99579527,55,346,1
25055,1102194066,Chabrina Augustinussen,79775313,43,564,1
18380,0610451169,Chanel Klemmensen,62829867,42,430,1
25664,2005408247,Chanel Svankjær,73692632,61,610,1
14239,0104512527,Charles Borch,27832874,42,414,2
20339,2402554306,Charles Hammer,59146594,42,353,2
27809,3003805896,Charles Lyse,91891434,30,365,2
19506,0404030288,Charli Blomme,55396886,41,369,2
15866,1210819393,Charlin Storebjerg,26770643,49,491,1
26149,0106175763,Charlott Videbek,36650743,42,555,1
21805,1407847290,Charly Olufsøn,68212550,49,339,2
28664,0203769860,Chastine Johannesdatter,73539355,55,326,1
17787,2803819804,Cheila Skanderup,17290057,55,359,1
31223,2510747733,Chester Høppner,11048836,56,508,2
21736,2701799160,Chester Quistgård,91112649,32,417,2
11301,0212075176,Chester Smallwood,47354157,51,550,2
20887,1910866716,Chico Andreasen,61315768,52,278,2
26771,0112064888,Chico Bangsgaard,13668020,40,411,2
28463,1608422207,Chico Nørby,92287478,78,687,2
28641,1311675716,Chiko Ljungstrøm,82197636,60,627,2
17998,3107913927,Chiko Pløtze,79852957,51,589,2
16440,0704445858,Chres Arensby,89966143,43,369,2
14465,2010334372,Chres Højland,46898936,55,642,2
17167,1706807985,Chres Kathrine,57806255,80,693,2
13756,1509891915,Chres Klein,99516033,25,307,2
24227,3103947660,Chresten Sørensdatter,86307276,38,618,2
20020,2604879242,Chrestian Laurensen,93672170,42,447,2
26407,1702129009,Chris Bolette,21329242,44,583,2
11245,2907157735,Christen Vonge,49437739,33,365,2
30327,2004232625,Christence Dons-Jensen,36095212,30,665,1
27225,1605845936,Christian Jaedicke,17598669,55,578,2
15564,3005183877,Christiane Augustinussen,12093876,51,422,1
11513,2201472702,Christianne Dons,73191846,55,392,1
11043,0510782396,Christof Bæk,79857151,38,574,2
20184,1708131646,Christof Nachbaur,17371973,27,610,2
15951,2205301895,Christoffer Schack,71030965,32,288,2
16790,0207091856,Christoffer Styer,60987031,28,584,2
30665,3105472743,Christoph Pelle,20229489,39,427,2
20003,1411629789,Christophe Cramer,59501807,73,594,2
14287,1012619668,Christophe Krag,72873239,47,481,2
24550,1204483638,Christopher Kræstensen,34224326,54,309,2
17394,1203367458,Ciano Olufsøn,46047486,39,542,2
22179,0301385746,Ciano Schultz,36770841,45,373,2
26772,2510048494,Cicely Fich,18603249,36,644,1
22529,0606656772,Cicely Ravn,51440239,21,591,1
29402,1804184332,Cicilia Jacobsen,42648129,67,515,1
13435,0207910183,Cilas Laurmark-Møller,76021188,29,391,2
25976,1301991551,Cilia Lorensen,48122686,57,735,1
17619,0205378369,Cilla Schult,14260372,37,305,1
25926,2705746899,Cimmi Nøhr,52341867,42,420,2
20268,0204568552,Cimmie Westhausen,89714276,61,303,1
13753,1104407191,Cinda Lauvring,39742651,18,636,1
28344,0908525858,Cinda Thaysen,73134618,46,641,1
23745,2202951831,Cindi Mogensdatter,95876741,35,420,1
26820,2704353319,Cinne Friderichsen,40501440,43,312,1
31603,2908722948,Cira Joensen,37763510,33,547,1
12009,0612729436,Cirkeline Kjærulf,30918592,21,593,1
18176,2001211562,Claes Lynnerup,75845718,56,658,2
17761,0102453745,Claes Schou,45812228,28,596,2
14452,0210400017,Claes Warming,10623993,49,411,2
23300,3102441839,Claire Mathea,62325294,51,589,1
26133,2501303185,Clara Winther,61634305,28,343,1
15934,1412986939,Clarence Holme,72458493,33,489,2
16332,1704597442,Clarence Rosenstand,27107746,29,445,2
23173,2312352629,Clarence Tang,41272558,77,625,2
17022,2701933227,Clari Fejfer-Jakobsen,66857466,32,664,1
19815,0409921076,Clarissa Lauridsdatter,51420390,33,377,1
16753,1611639307,Clarisse Rosenstand,33043754,63,484,1
10365,2301241307,Clark Caspersdatter,81127380,42,612,2
24926,1906284873,Clark Frølund,22973044,30,554,2
13500,3008833430,Clark Willadsen,88153256,44,467,2
14568,2906907101,Clas Kjøngerskov,24395353,55,399,2
17912,1107797278,Clas Persdotter,26720536,38,648,2
17653,1401191467,Claudi Marcusdatter,82762224,31,607,2
24567,2706299778,Claudia Wilhelmsen,68994685,51,629,1
25346,0305491593,Claudine Eibye,59648055,52,541,1
30640,3107416952,Claudio Mortensen,99206889,31,511,2
19715,2602036262,Claudius Bjerre,59224472,40,471,2
20648,0811807635,Clavs Andersdaater,48578575,42,569,2
19183,1904885555,Clavs Schrum,30159276,40,739,2
29764,1912438878,Clemen Brunbjerg,72453602,40,316,2
10552,3106718578,Clemen Faurskou,54817320,25,391,2
12969,1904781855,Clement Lynnerup,81038275,52,310,2
10659,0302404566,Cliff Uldum,99566637,14,759,2
31531,1605286335,Clint Mossberg,24060883,44,382,2
30011,2210312056,Clive Dreng,38477100,55,573,2
16183,0709151752,Clive Geertsdatter,95316382,57,399,2
12961,2611612794,Clive Lorensen,30627497,56,544,2
17694,0108587262,Clotilde Primdal,66272705,42,642,1
20979,1011419179,Clyde Morris,25880318,33,658,2
22823,1510605735,Coco Brodersen,31103277,38,406,1
31391,2702992658,Columbus Galsgaard,45989652,35,617,2
10482,2401905720,Columbus Yirgo,48796209,32,441,2
29960,1202562129,Concha Skovsgaard,60683849,45,631,1
18509,2211346521,Conny Brandi,90084009,63,650,1
19150,1001715394,Conrad Holmgaard,10688052,70,632,2
16966,1704398532,Conradine Kirkebye,47248797,56,469,1
29904,0903389276,Constance Aschoff,58640786,49,704,1
11480,1910816071,Cora Raben,29710965,21,403,1
22250,0211486946,Cordt Bjerrisgaard,58101079,63,581,2
